==WARNING== Could not deploy stock section files to "/home/dongyun/Documents/NVIDIA Nsight Compute/2026.1.0/Sections".
Set the HOME environment variable to a writable directory.
==WARNING== Using "/usr/local/cuda-13.2/nsight-compute-2026.1.0/target/linux-desktop-glibc_2_11_3-x64/../../sections" instead.
==WARNING== See https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#faq.
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Max Cluster Size","block","8",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Overall GPU Occupancy","%","0",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Cluster Occupancy","%","0",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Block Limit Barriers","block","32",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Block Limit SM","block","32",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Block Limit Registers","block","10",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Block Limit Shared Mem","block","25",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Block Limit Warps","block","16",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Theoretical Active Warps per SM","warp","40",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Theoretical Occupancy","%","62.50",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Achieved Occupancy","%","48.17",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Achieved Active Warps Per SM","warp","30.83",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (62.5%) and measured achieved occupancy (48.2%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","22.92"
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 10.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (62.5%) is limited by the number of required registers.","local","37.5"
